"Lon" "Lat" "Year" "BNE" "BINE" "BNS" "IBS" "TeBS" "TeNE" "C3G" "HSE" "HSS" "LSE" "LSS" "GRT" "EPDS" "SPDS" "CLM" "Total"
-109.25 55.75 2005 2.946 1.296 0 2.443 0 0 0.004 0 0.126 0.001 0.003 0 0 0 0 6.818
-104.75 57.75 2005 1.894 0.134 0 0.002 0 0 0.074 0 0.015 0.005 0.014 0 0 0 0 2.138
-99.25 55.25 2005 2.616 0.656 0 0.302 0 0 0.033 0 0.035 0.002 0.006 0 0 0 0 3.648
-94.25 50.75 2005 3.824 0.869 0 0.992 0 0 0.017 0 0.045 0.001 0.004 0 0 0 0 5.752
-90.75 51.75 2005 2.864 0.292 0 0.006 0 0 0.057 0 0.019 0.002 0.008 0 0 0 0 3.248
-87.25 51.25 2005 3.059 0.287 0 0.001 0 0 0.042 0 0.016 0.001 0.001 0 0 0 0 3.407
-83.25 48.75 2005 3.184 0.533 0 0.068 0 0 0.09 0 0.024 0.005 0.013 0 0 0 0 3.916
-77.75 50.25 2005 2.984 0.275 0 0.016 0 0 0.06 0 0.041 0.001 0.003 0 0 0 0 3.38
-73.75 51.25 2005 1.516 0.062 0 0 0 0 0.079 0 0.009 0.002 0.003 0 0 0 0 1.671
-67.75 50.25 2005 1.863 0.083 0 0.001 0 0 0.083 0 0.014 0.003 0.007 0 0 0 0 2.054
-60.25 51.75 2005 0.463 0.035 0 0.001 0 0 0.107 0 0.015 0.004 0.012 0 0 0 0 0.638
12.25 63.75 2005 1.416 0.031 0 0 0 0 0.116 0.023 0.005 0.003 0.005 0 0 0 0 1.599
18.75 65.25 2005 3.189 0.118 0 0.001 0 0 0.058 0.017 0.013 0.002 0.004 0 0 0 0 3.402
24.75 67.25 2005 3.351 0.501 0 0.19 0 0 0.102 0.006 0.067 0.001 0.004 0 0 0 0 4.221
28.25 64.75 2005 2.519 0.217 0 0.004 0 0 0.068 0.048 0.047 0.003 0.008 0 0 0 0 2.913
31.75 64.25 2005 2.916 0.159 0 0 0 0 0.042 0.005 0.003 0.001 0.002 0 0 0 0 3.129
34.75 67.75 2005 1.904 0.107 0 0 0 0 0.134 0.001 0.01 0.002 0.004 0 0 0 0 2.161
38.75 59.75 2005 3.6 0.582 0 3.111 0 0 0.036 0.011 0.124 0.001 0.003 0 0 0 0 7.468
42.25 59.75 2005 3.411 0.568 0 2.369 0 0 0.05 0.019 0.131 0.001 0.005 0 0 0 0 6.554
45.25 63.75 2005 1.724 0.075 0 0.001 0 0 0.069 0 0.012 0.004 0.009 0 0 0 0 1.893
48.75 57.25 2005 2.922 0.276 0 3.121 0 0 0.071 0.006 0.123 0.003 0.011 0 0 0 0 6.534
51.25 65.75 2005 1.635 0.08 0 0.001 0 0 0.092 0 0.023 0.002 0.005 0 0 0 0 1.837
54.75 60.75 2005 3.478 0.57 0 0.248 0 0 0.073 0 0.073 0.002 0.006 0 0 0 0 4.45
58.25 53.75 2005 3.425 0.194 0 2.933 0 0 0.051 0 0.133 0.003 0.01 0 0 0 0 6.75
60.75 64.75 2005 0.529 0.044 0 0 0 0 0.226 0 0.011 0.003 0.006 0 0 0 0 0.818
64.25 61.75 2005 2.247 0.428 0 0.792 0 0 0.081 0 0.126 0 0.002 0 0 0 0 3.677
67.75 60.75 2005 2.639 0.208 0 0.76 0 0 0.079 0 0.114 0.001 0.006 0 0 0 0 3.807
71.25 57.75 2005 2.069 0.183 0 2.743 0 0 0.041 0 0.187 0.002 0.006 0 0 0 0 5.23
74.75 60.25 2005 2.419 0.248 0 0.467 0 0 0.066 0 0.089 0.002 0.008 0 0 0 0 3.299
78.25 65.25 2005 0.072 0.032 0 0.001 0 0 0.244 0 0.045 0.004 0.011 0 0 0 0 0.408
82.25 64.75 2005 0.177 0.077 0 0.001 0 0 0.183 0 0.028 0.005 0.016 0 0 0 0 0.487
90.25 59.25 2005 2.03 0.517 0 0.008 0 0 0.085 0 0.043 0.002 0.006 0 0 0 0 2.69
100.25 55.25 2005 3.408 0.786 0 0.699 0 0 0.033 0 0.117 0.001 0.005 0 0 0 0 5.05
111.25 52.25 2005 1.994 1.439 0 0.899 0 0 0.027 0 0.157 0.001 0.004 0 0 0 0 4.522
138.25 51.25 2005 2.44 0.2 0 0.002 0 0 0.066 0 0.011 0.002 0.006 0 0 0 0 2.726
146.75 60.25 2005 0.251 0.046 0 0.001 0 0 0.111 0 0.019 0.011 0.016 0 0 0 0 0.455
-95.25 52.75 2005 2.907 0.623 0 1.963 0 0 0.014 0 0.135 0 0.001 0 0 0 0 5.642
75.75 56.75 2005 2.59 0.252 0 3.521 0 0 0.042 0 0.115 0.003 0.008 0 0 0 0 6.53
108.75 53.25 2005 2.366 0.091 1.883 1.095 0 0 0.06 0 0.1 0.004 0.011 0 0 0 0 5.61
-156.25 61.75 2005 2.658 0.303 0 0.001 0 0 0.066 0 0.011 0.001 0.004 0 0 0 0 3.045
-151.75 66.75 2005 2.908 0.739 0 0.076 0 0 0.022 0 0.132 0 0.001 0 0 0 0 3.879
-142.75 67.25 2005 0.719 0.074 0 0 0 0 0.099 0 0.014 0.02 0.024 0.1 0 0 0 1.049
-129.25 60.75 2005 3.665 0.898 0 0.004 0 0 0.07 0 0.045 0.004 0.008 0 0 0 0 4.694
-123.75 58.25 2005 4.777 2.632 0 0.017 0 0 0.063 0 0.057 0.004 0.01 0 0 0 0 7.56
-118.75 59.25 2005 3.616 3.195 0 0.583 0 0 0.072 0 0.085 0.006 0.014 0 0 0 0 7.571
-113.75 58.75 2005 3.482 1.577 0 1.816 0 0 0.029 0 0.058 0.002 0.006 0 0 0 0 6.97
-109.25 56.25 2005 3.159 1.477 0 2.933 0 0 0.029 0 0.054 0.001 0.005 0 0 0 0 7.659
-104.75 58.25 2005 2.046 0.068 0 0.001 0 0 0.059 0 0.006 0.003 0.006 0 0 0 0 2.189
-99.25 55.75 2005 2.455 0.826 0 0.566 0 0 0.045 0 0.062 0.002 0.006 0 0 0 0 3.962
-94.25 51.25 2005 3.481 0.916 0 0.629 0 0 0.028 0 0.045 0.001 0.004 0 0 0 0 5.104
-90.75 52.25 2005 2.5 0.258 0 0.004 0 0 0.069 0 0.026 0.004 0.012 0 0 0 0 2.873
-87.25 51.75 2005 2.437 0.221 0 0.002 0 0 0.061 0 0.013 0.002 0.007 0 0 0 0 2.743
-83.25 49.25 2005 3.842 0.573 0 0.009 0 0 0.057 0 0.025 0.003 0.007 0 0 0 0 4.516
-77.75 50.75 2005 1.813 0.358 0 0.125 0 0 0.082 0 0.121 0.003 0.007 0 0 0 0 2.51
-73.75 51.75 2005 0.708 0.067 0 0.001 0 0 0.106 0 0.017 0.004 0.007 0 0 0 0 0.91
-67.75 50.75 2005 1.311 0.058 0 0.001 0 0 0.081 0 0.019 0.003 0.005 0 0 0 0 1.478
-60.25 52.25 2005 0.309 0.031 0 0.001 0 0 0.11 0 0.017 0.006 0.014 0 0 0 0 0.487
12.25 64.25 2005 2.567 0.085 0 0 0 0 0.032 0.015 0.006 0.002 0.004 0 0 0 0 2.711
18.75 65.75 2005 2.594 0.084 0 0.001 0 0 0.066 0.01 0.01 0.002 0.004 0 0 0 0 2.771
24.75 67.75 2005 3.16 0.185 0 0 0 0 0.045 0 0.007 0.001 0.003 0 0 0 0 3.402
28.25 65.25 2005 2.475 0.46 0 0.085 0 0 0.082 0.02 0.125 0.001 0.004 0 0 0 0 3.253
31.75 64.75 2005 2.497 0.15 0 0.002 0 0 0.071 0.01 0.023 0.003 0.01 0 0 0 0 2.767
35.25 57.25 2005 2.049 0.275 0 0.835 4.751 0 0.002 0.002 0.031 0 0 0 0 0 0 7.945
38.75 60.25 2005 3.968 0.352 0 1.962 0 0 0.046 0.014 0.083 0.001 0.005 0 0 0 0 6.432
42.25 60.25 2005 3.481 0.349 0 2.235 0 0 0.063 0.003 0.097 0 0.001 0 0 0 0 6.229
45.25 64.25 2005 1.963 0.082 0 0.001 0 0 0.061 0 0.01 0.002 0.006 0 0 0 0 2.126
48.75 58.25 2005 3.515 0.448 0 2.215 0 0 0.051 0.012 0.077 0.003 0.008 0 0 0 0 6.328
51.25 66.25 2005 1.526 0.108 0 0.002 0 0 0.169 0 0.03 0.002 0.007 0 0 0 0 1.845
54.75 61.25 2005 2.724 0.203 0 0 0 0 0.031 0 0.009 0.001 0.001 0 0 0 0 2.968
58.25 54.25 2005 4.275 0.99 0 1.51 0 0 0.029 0 0.031 0.001 0.002 0 0 0 0 6.838
60.75 66.75 2005 0.199 0.025 0 0.001 0 0 0.136 0 0.018 0.004 0.011 0 0 0 0 0.393
64.25 62.25 2005 1.857 0.094 0 0.001 0 0 0.078 0 0.015 0.003 0.008 0 0 0 0 2.055
67.75 61.25 2005 2.41 0.307 0 0.008 0 0 0.106 0 0.043 0.005 0.015 0 0 0 0 2.893
71.25 58.25 2005 2.73 0.146 0 2.006 0 0 0.038 0 0.138 0.001 0.004 0 0 0 0 5.063
74.75 61.25 2005 1.9 0.169 0 0.005 0 0 0.107 0 0.04 0.002 0.006 0 0 0 0 2.228
78.25 65.75 2005 0.073 0.027 0 0 0 0 0.184 0 0.027 0.004 0.01 0 0 0 0 0.326
82.75 58.25 2005 3.221 0.458 0 0.332 0 0 0.055 0 0.048 0.002 0.006 0 0 0 0 4.121
90.75 56.75 2005 3.149 0.258 0 3.069 0 0 0.053 0 0.029 0.002 0.006 0 0 0 0 6.565
100.25 56.25 2005 1.806 0.434 0 2.479 0 0 0.071 0 0.095 0.002 0.008 0 0 0 0 4.894
111.25 52.75 2005 2.656 0.612 0.001 0.004 0 0 0.03 0 0.022 0.003 0.006 0 0 0 0 3.333
138.25 51.75 2005 1.351 0.062 0 0.001 0 0 0.074 0 0.013 0.006 0.014 0 0 0 0 1.52
147.25 59.75 2005 1.856 0.067 0 0.001 0 0 0.039 0 0.009 0.002 0.003 0 0 0 0 1.978
-94.75 51.75 2005 1.807 0.785 0 2.646 0 0 0.011 0 0.226 0.001 0.003 0 0 0 0 5.481
76.25 56.75 2005 4.262 0.108 0 1.175 0 0 0.015 0 0.048 0 0.001 0 0 0 0 5.609
109.25 51.25 2005 3.165 0.417 0 3.381 0 0 0.023 0 0.072 0 0.002 0 0 0 0 7.061
-156.25 62.25 2005 1.953 0.085 0 0.001 0 0 0.062 0 0.009 0.004 0.007 0 0 0 0 2.122
-151.25 60.25 2005 6.047 1.496 0 0.001 0 0 0.002 0.012 0.017 0 0 0 0 0 0 7.576
-142.25 65.25 2005 4.398 0.122 0 0 0 0 0.028 0 0.009 0.001 0.002 0 0 0 0 4.561
-129.25 61.25 2005 3.15 0.17 0 0 0 0 0.058 0 0.011 0.001 0.001 0 0 0 0 3.391
-123.75 58.75 2005 4.369 2.79 0 0.654 0 0 0.025 0 0.072 0.001 0.003 0 0 0 0 7.915
-118.75 59.75 2005 5.483 1.324 0 0.149 0 0 0.027 0 0.025 0.001 0.002 0 0 0 0 7.012
-113.75 59.25 2005 3.131 0.972 0 1.132 0 0 0.045 0 0.099 0.003 0.009 0 0 0 0 5.392
-109.25 56.75 2005 3.006 1.053 0 2.54 0 0 0.016 0 0.107 0.002 0.005 0 0 0 0 6.728
-104.75 58.75 2005 1.838 0.134 0 0.001 0 0 0.067 0 0.014 0.003 0.008 0 0 0 0 2.064
-99.25 56.25 2005 2.16 0.542 0 0.203 0 0 0.029 0 0.023 0.001 0.002 0 0 0 0 2.959
-94.25 51.75 2005 3.729 0.827 0 0.067 0 0 0.02 0 0.025 0.001 0.003 0 0 0 0 4.673
-90.75 52.75 2005 2.885 0.313 0 0.002 0 0 0.027 0 0.019 0.001 0.003 0 0 0 0 3.249
-87.25 52.25 2005 1.896 0.13 0 0.003 0 0 0.094 0 0.029 0.003 0.01 0 0 0 0 2.165
-83.25 49.75 2005 3.378 0.377 0 0.556 0 0 0.054 0 0.035 0.002 0.005 0 0 0 0 4.406
-77.75 51.25 2005 2.388 0.229 0 0.018 0 0 0.109 0 0.076 0.001 0.004 0 0 0 0 2.825
-73.75 52.25 2005 0.716 0.032 0 0.001 0 0 0.09 0 0.008 0.005 0.009 0 0 0 0 0.861
-67.75 51.25 2005 0.712 0.035 0 0 0 0 0.056 0 0.005 0.003 0.005 0 0 0 0 0.816
-60.25 52.75 2005 0.375 0.038 0 0 0 0 0.122 0 0.013 0.004 0.01 0 0 0 0 0.562
12.25 64.75 2005 2.854 0.057 0 0 0 0 0.026 0.016 0.006 0.001 0.003 0 0 0 0 2.963
18.75 66.25 2005 2.009 0.079 0 0 0 0 0.057 0 0.005 0.002 0.004 0 0 0 0 2.156
24.75 68.25 2005 1.466 0.106 0 0.001 0 0 0.161 0 0.01 0.003 0.007 0 0 0 0 1.754
28.25 65.75 2005 1.85 0.129 0 0.001 0 0 0.065 0.011 0.013 0.002 0.006 0 0 0 0 2.078
31.75 65.25 2005 3.225 0.147 0 0.001 0 0 0.032 0.011 0.01 0.001 0.003 0 0 0 0 3.432
35.25 57.75 2005 3.645 0.12 0 0.449 2.973 0 0.014 0.009 0.042 0.001 0.004 0 0 0 0 7.255
38.75 60.75 2005 3.671 0.666 0 1.198 0 0 0.051 0.009 0.128 0.002 0.005 0 0 0 0 5.729
42.25 60.75 2005 2.852 0.71 0 1.899 0 0 0.098 0.009 0.081 0.003 0.011 0 0 0 0 5.662
45.25 64.75 2005 2.055 0.088 0 0.001 0 0 0.067 0 0.01 0.004 0.009 0 0 0 0 2.233
48.75 58.75 2005 3.277 0.328 0 2.896 0 0 0.075 0.012 0.084 0.004 0.014 0 0 0 0 6.69
51.25 66.75 2005 1.097 0.067 0 0.002 0 0 0.21 0 0.038 0.003 0.008 0 0 0 0 1.424
54.75 61.75 2005 3.428 0.531 0 0.005 0 0 0.034 0 0.033 0.002 0.005 0 0 0 0 4.037
58.25 57.25 2005 2.971 0.548 0 1.635 0 0 0.092 0 0.127 0.004 0.015 0 0 0 0 5.391
61.25 56.25 2005 3.285 0.47 0 2.567 0 0 0.048 0 0.099 0.002 0.007 0 0 0 0 6.478
64.25 62.75 2005 1.851 0.097 0 0.001 0 0 0.071 0 0.011 0.004 0.011 0 0 0 0 2.047
67.75 61.75 2005 1.666 0.414 0 1.203 0 0 0.099 0 0.119 0.001 0.003 0 0 0 0 3.503
71.25 60.25 2005 2.535 0.208 0 0.846 0 0 0.064 0 0.114 0.002 0.006 0 0 0 0 3.775
74.75 62.25 2005 1.586 0.152 0 0.052 0 0 0.133 0 0.042 0.001 0.004 0 0 0 0 1.971
78.75 57.25 2005 2.895 0.114 0 1.554 0 0 0.055 0 0.082 0.004 0.01 0 0 0 0 4.714
82.75 58.75 2005 3.273 0.621 0 0 0 0 0.039 0 0 0 0.002 0 0 0 0 3.935
90.75 57.75 2005 2.398 0.31 0 1.187 0 0 0.1 0 0.059 0.004 0.013 0 0 0 0 4.071
100.25 56.75 2005 3.415 0.184 0 0.17 0 0 0.053 0 0.072 0.002 0.007 0 0 0 0 3.903
111.75 49.25 2005 2.734 3.019 0 0.533 0 0 0.04 0 0.086 0.001 0.002 0 0 0 0 6.415
138.25 52.25 2005 2.355 0.476 0 0.019 0 0 0.037 0 0.026 0.002 0.005 0 0 0 0 2.919
147.25 60.25 2005 0.427 0.056 0 0 0 0 0.082 0 0.012 0.006 0.012 0 0 0 0 0.595
-81.75 48.75 2005 2.101 0.36 0 1.618 0 0 0.056 0 0.193 0.004 0.011 0 0 0 0 4.342
76.75 56.75 2005 2.736 0.07 0 3.885 0 0 0.031 0 0.049 0.001 0.005 0 0 0 0 6.778
110.25 53.75 2005 1.726 0.426 3.035 0.16 0 0 0.034 0 0.043 0.001 0.003 0 0 0 0 5.429
-156.25 62.75 2005 2.299 0.268 0 0.002 0 0 0.092 0 0.026 0.001 0.004 0 0 0 0 2.692
-151.25 60.75 2005 6.349 1.435 0 0.004 0 0 0.011 0.017 0.023 0.001 0.002 0 0 0 0 7.843
-142.25 65.75 2005 3.179 0.167 0 0 0 0 0.067 0 0.011 0.002 0.003 0 0 0 0 3.43
-128.75 57.75 2005 0.868 0.006 0 0 0 0 0.211 0 0.026 0.034 0.027 0.063 0 0 0 1.234
-123.75 59.25 2005 4.448 2.341 0 0.749 0 0 0.055 0 0.071 0.003 0.009 0 0 0 0 7.675
-118.75 60.25 2005 4.17 1.786 0 0.408 0 0 0.042 0 0.098 0.002 0.005 0 0 0 0 6.509
-113.75 59.75 2005 3.309 1.606 0 0.774 0 0 0.039 0 0.053 0.003 0.01 0 0 0 0 5.794
-109.25 57.25 2005 4.41 0.658 0 0.001 0 0 0.028 0 0.012 0 0.002 0 0 0 0 5.111
-104.75 59.25 2005 1.914 0.141 0 0.002 0 0 0.086 0 0.011 0.005 0.012 0 0 0 0 2.171
-99.25 56.75 2005 1.515 0.362 0 0.176 0 0 0.104 0 0.092 0.005 0.018 0 0 0 0 2.271
-94.25 52.25 2005 2.933 0.552 0 0.026 0 0 0.04 0 0.042 0.002 0.006 0 0 0 0 3.601
-90.75 53.25 2005 2.076 0.213 0 0.003 0 0 0.077 0 0.025 0.003 0.012 0 0 0 0 2.41
-87.25 52.75 2005 2.337 0.142 0 0.003 0 0 0.098 0 0.019 0.004 0.012 0 0 0 0 2.614
-83.25 50.25 2005 2.42 0.588 0 0.855 0 0 0.037 0 0.139 0.001 0.003 0 0 0 0 4.042
-77.75 51.75 2005 2.328 0.247 0 0.061 0 0 0.067 0 0.084 0.001 0.002 0 0 0 0 2.79
-73.75 52.75 2005 0.57 0.041 0 0.001 0 0 0.109 0 0.012 0.004 0.009 0 0 0 0 0.746
-67.75 51.75 2005 0.253 0.041 0 0 0 0 0.087 0 0.011 0.004 0.008 0 0 0 0 0.405
-60.25 53.25 2005 0.961 0.022 0 0.001 0 0 0.089 0 0.014 0.003 0.009 0 0 0 0 1.099
12.75 60.75 2005 4.681 0.485 0 0.005 0.145 0 0.055 0.025 0.03 0.003 0.008 0 0 0 0 5.437
18.75 66.75 2005 1.651 0.075 0 0 0 0 0.075 0 0.017 0.004 0.007 0 0 0 0 1.83
24.75 68.75 2005 1.482 0.102 0 0 0 0 0.064 0 0.008 0.003 0.006 0 0 0 0 1.665
28.25 66.25 2005 2.384 0.188 0 0.012 0 0 0.108 0.001 0.07 0.002 0.007 0 0 0 0 2.772
31.75 65.75 2005 2.754 0.136 0 0.002 0 0 0.056 0.024 0.018 0.002 0.006 0 0 0 0 2.998
35.25 58.25 2005 2.237 0.212 0 1.242 2.327 0 0.053 0.026 0.098 0.004 0.012 0 0 0 0 6.211
38.75 61.25 2005 3.124 0.76 0 0.815 0 0 0.07 0.02 0.08 0.004 0.015 0 0 0 0 4.888
42.25 61.25 2005 4.15 0.465 0 0.007 0 0 0.041 0.013 0.034 0.001 0.004 0 0 0 0 4.716
45.25 65.25 2005 2.934 0.407 0 0.062 0 0 0.074 0 0.074 0.001 0.002 0 0 0 0 3.555
48.75 59.25 2005 4.155 0.44 0 0.002 0 0 0.031 0.013 0.017 0 0.001 0 0 0 0 4.659
51.75 57.75 2005 2.969 0.219 0 2.571 0 0 0.085 0 0.09 0.004 0.017 0 0 0 0 5.955
54.75 62.25 2005 1.866 0.139 0 0.002 0 0 0.065 0 0.022 0.003 0.007 0 0 0 0 2.104
58.25 57.75 2005 3.215 0.591 0 0.854 0 0 0.069 0 0.13 0.002 0.006 0 0 0 0 4.867
61.25 56.75 2005 4.554 0.403 0 1.256 0 0 0.037 0 0.065 0 0.001 0 0 0 0 6.315
64.25 63.25 2005 2.162 0.104 0 0 0 0 0.047 0 0.001 0.001 0.002 0 0 0 0 2.318
67.75 62.25 2005 1.869 0.272 0 0.517 0 0 0.115 0 0.103 0.002 0.009 0 0 0 0 2.886
71.25 60.75 2005 1.947 0.221 0 0.719 0 0 0.1 0 0.132 0.002 0.008 0 0 0 0 3.127
74.75 62.75 2005 1.417 0.146 0 0.01 0 0 0.151 0 0.049 0.001 0.004 0 0 0 0 1.779
78.75 58.25 2005 2.716 0.266 0 1.569 0 0 0.046 0 0.128 0.002 0.006 0 0 0 0 4.734
82.75 59.75 2005 1.995 0.205 0 0.885 0 0 0.073 0 0.113 0.002 0.007 0 0 0 0 3.279
90.75 58.75 2005 3.388 0.102 0 0.653 0 0 0.067 0 0 0.001 0.003 0 0 0 0 4.214
100.75 53.75 2005 3.022 1.589 0 1.076 0 0 0.034 0 0.058 0.001 0.005 0 0 0 0 5.784
111.75 49.75 2005 4.066 0.853 0 0.003 0 0 0.019 0 0.011 0.002 0.004 0 0 0 0 4.956
138.25 52.75 2005 1.75 0.152 0 0.001 0 0 0.063 0 0.012 0.003 0.008 0 0 0 0 1.988
147.75 59.75 2005 1.928 0.097 0 0.001 0 0 0.028 0 0.008 0.001 0.002 0 0 0 0 2.065
-81.25 48.75 2005 2.692 0.373 0 1.51 0 0 0.023 0 0.119 0.001 0.003 0 0 0 0 4.722
76.75 57.75 2005 2.407 0.164 0 2.144 0 0 0.057 0 0.144 0.002 0.008 0 0 0 0 4.927
110.75 51.75 2005 2.26 1.231 0 2.488 0 0 0.042 0 0.069 0.003 0.01 0 0 0 0 6.104
-156.25 63.25 2005 2.02 0.141 0 0.002 0 0 0.101 0 0.021 0.002 0.005 0 0 0 0 2.292
-151.25 61.25 2005 5.224 0.371 0 0.001 0 0 0.018 0.016 0.012 0.001 0.003 0 0 0 0 5.646
-142.25 66.25 2005 3.716 0.116 0 0 0 0 0.062 0 0.015 0.002 0.003 0 0 0 0 3.915
-128.75 58.25 2005 2.406 0.026 0 0 0 0 0.154 0 0.004 0.005 0.004 0 0 0 0 2.598
-123.75 59.75 2005 3.606 2.541 0 1.572 0 0 0.04 0 0.058 0.003 0.01 0 0 0 0 7.831
-118.75 60.75 2005 3.026 0.938 0 1.357 0 0 0.037 0 0.165 0 0.001 0 0 0 0 5.525
-113.75 60.25 2005 2.537 1.791 0 0.621 0 0 0.034 0 0.154 0.004 0.012 0 0 0 0 5.153
-109.25 57.75 2005 4.691 0.482 0 0.001 0 0 0.021 0 0.005 0.001 0.003 0 0 0 0 5.203
-104.25 54.25 2005 2.572 1.104 0 3.444 0 0 0.029 0 0.085 0.002 0.006 0 0 0 0 7.241
-99.25 57.25 2005 1.83 0.135 0 0 0 0 0.06 0 0.002 0.002 0.006 0 0 0 0 2.033
-94.25 52.75 2005 3.495 0.588 0 0.017 0 0 0.022 0 0.023 0.001 0.002 0 0 0 0 4.149
-90.75 53.75 2005 2.45 0.216 0 0.001 0 0 0.042 0 0.016 0.001 0.003 0 0 0 0 2.73
-87.25 53.25 2005 2.114 0.167 0 0.003 0 0 0.08 0 0.023 0.002 0.008 0 0 0 0 2.397
-83.25 50.75 2005 3.021 0.363 0 0.127 0 0 0.051 0 0.064 0.003 0.01 0 0 0 0 3.639
-77.75 52.25 2005 2.801 0.498 0 0.042 0 0 0.08 0 0.036 0.001 0.002 0 0 0 0 3.46
-73.75 53.25 2005 0.604 0.045 0 0.001 0 0 0.088 0 0.01 0.004 0.011 0 0 0 0 0.763
-67.25 48.25 2005 3.732 0.407 0 0.003 0 0 0.038 0.014 0.023 0.002 0.005 0 0 0 0 4.224
-60.25 53.75 2005 0.8 0.05 0 0.001 0 0 0.1 0 0.008 0.003 0.008 0 0 0 0 0.97
12.75 61.25 2005 2.507 0.128 0 0 0 0 0.064 0.02 0.009 0.002 0.003 0 0 0 0 2.732
19.25 63.75 2005 5.532 0.752 0 0.003 0.002 0 0.044 0.014 0.018 0.002 0.006 0 0 0 0 6.373
24.75 69.25 2005 1.486 0.074 0 0.001 0 0 0.06 0 0.01 0.004 0.008 0 0 0 0 1.643
28.25 66.75 2005 2.229 0.29 0 0.006 0 0 0.102 0 0.035 0.002 0.006 0 0 0 0 2.669
31.75 66.25 2005 3.152 0.209 0 0.001 0 0 0.024 0.016 0.014 0.001 0.002 0 0 0 0 3.419
35.25 58.75 2005 4.378 0.181 0 1.421 0.803 0 0.037 0.009 0.053 0.002 0.008 0 0 0 0 6.893
38.75 61.75 2005 3.524 0.6 0 1.285 0 0 0.065 0.01 0.059 0.003 0.009 0 0 0 0 5.554
42.25 61.75 2005 3.523 0.53 0 0.42 0 0 0.094 0.007 0.119 0.001 0.005 0 0 0 0 4.699
45.25 65.75 2005 3.305 0.466 0 0.005 0 0 0.066 0 0.015 0.002 0.007 0 0 0 0 3.865
48.75 59.75 2005 4.101 0.222 0 0.003 0 0 0.051 0.001 0.015 0.003 0.008 0 0 0 0 4.404
51.75 58.25 2005 3.478 0.403 0 2.184 0 0 0.043 0.007 0.088 0 0.001 0 0 0 0 6.205
54.75 62.75 2005 2.429 0.436 0 0.606 0 0 0.13 0 0.062 0.002 0.005 0 0 0 0 3.67
58.25 58.25 2005 3.313 0.485 0 0.562 0 0 0.097 0 0.116 0.003 0.01 0 0 0 0 4.585
61.25 57.25 2005 2.719 0.621 0 1.69 0 0 0.041 0 0.109 0.002 0.005 0 0 0 0 5.188
64.25 63.75 2005 2.531 0.304 0 0.065 0 0 0.135 0 0.01 0.002 0.008 0 0 0 0 3.056
67.75 62.75 2005 1.608 0.122 0 0.001 0 0 0.061 0 0.011 0.002 0.007 0 0 0 0 1.812
71.25 61.25 2005 2.94 0.251 0 0.006 0 0 0.064 0 0.021 0.002 0.006 0 0 0 0 3.289
74.75 63.25 2005 1.224 0.109 0 0 0 0 0.083 0 0.02 0.002 0.007 0 0 0 0 1.446
78.75 59.75 2005 2.595 0.263 0 0.676 0 0 0.036 0 0.123 0 0.003 0 0 0 0 3.697
82.75 60.25 2005 2.654 0.155 0 0.37 0 0 0.086 0 0.044 0.001 0.004 0 0 0 0 3.315
90.75 59.75 2005 1.923 0.123 0.001 0.413 0 0 0.114 0 0.104 0.004 0.016 0 0 0 0 2.699
100.75 54.25 2005 3.296 0.533 0 1.909 0 0 0.062 0 0.083 0.003 0.008 0 0 0 0 5.894
111.75 50.25 2005 3.102 1.022 0 0.034 0 0 0.039 0 0.062 0.003 0.006 0 0 0 0 4.268
138.25 53.25 2005 2.114 0.19 0 0.001 0 0 0.048 0 0.016 0.003 0.007 0 0 0 0 2.379
147.75 60.25 2005 0.484 0.056 0 0.001 0 0 0.082 0 0.014 0.006 0.01 0 0 0 0 0.653
-80.75 48.75 2005 3.355 0.39 0 2.028 0 0 0.052 0 0.034 0 0.002 0 0 0 0 5.861
76.75 58.25 2005 3.543 0.242 0 0.935 0 0 0.025 0 0.032 0.001 0.005 0 0 0 0 4.782
110.75 52.25 2005 2.858 0.998 0.005 0.819 0 0 0.04 0 0.095 0.003 0.01 0 0 0 0 4.828
-156.25 63.75 2005 2.611 0.308 0 0.003 0 0 0.058 0 0.024 0.002 0.006 0 0 0 0 3.012
-151.25 61.75 2005 4.181 0.272 0 0.002 0 0 0.035 0.022 0.017 0.003 0.006 0 0 0 0 4.538
-142.25 66.75 2005 2.121 0.244 0 0.001 0 0 0.105 0 0.046 0.006 0.009 0 0 0 0 2.532
-128.75 58.75 2005 0.862 0.008 0 0 0 0 0.281 0 0.029 0.017 0.02 0 0 0 0 1.218
-123.75 60.25 2005 4.853 1.901 0 0.822 0 0 0.026 0 0.033 0.001 0.001 0 0 0 0 7.637
-118.75 61.25 2005 3.363 0.967 0 0.973 0 0 0.036 0 0.115 0.002 0.006 0 0 0 0 5.461
-113.75 60.75 2005 3.36 1.425 0 0.642 0 0 0.028 0 0.055 0.002 0.007 0 0 0 0 5.519
-109.25 58.25 2005 3.071 0.621 0 0.006 0 0 0.062 0 0.036 0.004 0.012 0 0 0 0 3.812
-104.25 54.75 2005 2.583 1.022 0 1.352 0 0 0.03 0 0.199 0.002 0.007 0 0 0 0 5.194
-99.25 57.75 2005 0.533 0.095 0 0.001 0 0 0.127 0 0.023 0.006 0.022 0 0 0 0 0.809
